tagID,animateType,name,tagAddr,no
TAG_3_30_4,changeImageGroup,F05_1_3_30_4_T,http://192.168.245.3:9898/monitor/lighting/3_30_4,695
TAG_3_31_1,changeImageGroup,F05_1_3_31_1_T,http://192.168.245.3:9898/monitor/lighting/3_31_1,696
TAG_3_31_2,changeImageGroup,F05_1_3_31_2_T,http://192.168.245.3:9898/monitor/lighting/3_31_2,697
TAG_3_31_3,changeImageGroup,F05_1_3_31_3_T,http://192.168.245.3:9898/monitor/lighting/3_31_3,698
TAG_3_31_4,changeImageGroup,F05_1_3_31_4_T,http://192.168.245.3:9898/monitor/lighting/3_31_4,699
TAG_3_32_1,changeImageGroup,F05_1_3_32_1_T,http://192.168.245.3:9898/monitor/lighting/3_32_1,700
TAG_3_32_2,changeImageGroup,F05_1_3_32_2_T,http://192.168.245.3:9898/monitor/lighting/3_32_2,701
TAG_3_32_3,changeImageGroup,F05_1_3_32_3_T,http://192.168.245.3:9898/monitor/lighting/3_32_3,702
TAG_3_32_4,changeImageGroup,F05_1_3_32_4_T,http://192.168.245.3:9898/monitor/lighting/3_32_4,703
TAG_3_33_1,changeImageGroup,F05_1_3_33_1_T,http://192.168.245.3:9898/monitor/lighting/3_33_1,704
TAG_3_33_2,changeImageGroup,F05_1_3_33_2_T,http://192.168.245.3:9898/monitor/lighting/3_33_2,705
TAG_3_33_3,changeImageGroup,F05_1_3_33_3_T,http://192.168.245.3:9898/monitor/lighting/3_33_3,706
TAG_3_33_4,changeImageGroup,F05_1_3_33_4_T,http://192.168.245.3:9898/monitor/lighting/3_33_4,707
TAG_3_34_1,changeImageGroup,F05_1_3_34_1_T,http://192.168.245.3:9898/monitor/lighting/3_34_1,708
TAG_3_34_2,changeImageGroup,F05_1_3_34_2_T,http://192.168.245.3:9898/monitor/lighting/3_34_2,709
TAG_3_34_3,changeImageGroup,F05_1_3_34_3_T,http://192.168.245.3:9898/monitor/lighting/3_34_3,710
TAG_3_34_4,changeImageGroup,F05_1_3_34_4_T,http://192.168.245.3:9898/monitor/lighting/3_34_4,711
TAG_3_35_1,changeImageGroup,F05_1_3_35_1_T,http://192.168.245.3:9898/monitor/lighting/3_35_1,712
TAG_3_35_2,changeImageGroup,F05_1_3_35_2_T,http://192.168.245.3:9898/monitor/lighting/3_35_2,713
TAG_3_35_3,changeImageGroup,F05_1_3_35_3_T,http://192.168.245.3:9898/monitor/lighting/3_35_3,714
TAG_3_35_4,changeImageGroup,F05_1_3_35_4_T,http://192.168.245.3:9898/monitor/lighting/3_35_4,715
TAG_3_36_1,changeImageGroup,F05_1_3_36_1_T,http://192.168.245.3:9898/monitor/lighting/3_36_1,716
TAG_3_36_2,changeImageGroup,F05_1_3_36_2_T,http://192.168.245.3:9898/monitor/lighting/3_36_2,717
TAG_3_36_3,changeImageGroup,F05_1_3_36_3_T,http://192.168.245.3:9898/monitor/lighting/3_36_3,718
TAG_3_36_4,changeImageGroup,F05_1_3_36_4_T,http://192.168.245.3:9898/monitor/lighting/3_36_4,719
TAG_3_37_1,changeImageGroup,F05_1_3_37_1_T,http://192.168.245.3:9898/monitor/lighting/3_37_1,720
TAG_3_37_2,changeImageGroup,F05_1_3_37_2_T,http://192.168.245.3:9898/monitor/lighting/3_37_2,721
TAG_3_37_3,changeImageGroup,F05_1_3_37_3_T,http://192.168.245.3:9898/monitor/lighting/3_37_3,722
TAG_3_37_4,changeImageGroup,F05_1_3_37_4_T,http://192.168.245.3:9898/monitor/lighting/3_37_4,723
TAG_3_38_1,changeImageGroup,F05_1_3_38_1_T,http://192.168.245.3:9898/monitor/lighting/3_38_1,724
TAG_3_38_2,changeImageGroup,F05_1_3_38_2_T,http://192.168.245.3:9898/monitor/lighting/3_38_2,725
TAG_3_38_3,changeImageGroup,untitle_1_3_38_3_T,http://192.168.245.3:9898/monitor/lighting/3_38_3,726
TAG_3_38_4,changeImageGroup,F05_1_3_38_4_T,http://192.168.245.3:9898/monitor/lighting/3_38_4,727
TAG_3_39_1,changeImageGroup,F05_1_3_39_1_T,http://192.168.245.3:9898/monitor/lighting/3_39_1,728
TAG_3_39_2,changeImageGroup,F05_1_3_39_2_T,http://192.168.245.3:9898/monitor/lighting/3_39_2,729
TAG_3_39_3,changeImageGroup,F05_1_3_39_3_T,http://192.168.245.3:9898/monitor/lighting/3_39_3,730
TAG_3_39_4,changeImageGroup,F05_1_3_39_4_T,http://192.168.245.3:9898/monitor/lighting/3_39_4,731
TAG_3_4,changeImageGroup,ALL_1_3_4_G,http://192.168.245.3:9898/monitor/lighting/3_4,732
TAG_3_4_1,changeImageGroup,F06_1_3_4_1_T,http://192.168.245.3:9898/monitor/lighting/3_4_1,733
TAG_3_4_2,changeImageGroup,F06_1_3_4_2_T,http://192.168.245.3:9898/monitor/lighting/3_4_2,734
TAG_3_4_3,changeImageGroup,F06_1_3_4_3_T,http://192.168.245.3:9898/monitor/lighting/3_4_3,735
TAG_3_4_4,changeImageGroup,F06_1_3_4_4_T,http://192.168.245.3:9898/monitor/lighting/3_4_4,736
TAG_3_40_1,changeImageGroup,F05_1_3_40_1_T,http://192.168.245.3:9898/monitor/lighting/3_40_1,737
TAG_3_40_2,changeImageGroup,F05_1_3_40_2_T,http://192.168.245.3:9898/monitor/lighting/3_40_2,738
TAG_3_40_3,changeImageGroup,F05_1_3_40_3_T,http://192.168.245.3:9898/monitor/lighting/3_40_3,739
TAG_3_40_4,changeImageGroup,F05_1_3_40_4_T,http://192.168.245.3:9898/monitor/lighting/3_40_4,740
TAG_3_41_1,changeImageGroup,F05_1_3_41_1_T,http://192.168.245.3:9898/monitor/lighting/3_41_1,741
TAG_3_41_2,changeImageGroup,F05_1_3_41_2_T,http://192.168.245.3:9898/monitor/lighting/3_41_2,742
TAG_3_41_3,changeImageGroup,F05_1_3_41_3_T,http://192.168.245.3:9898/monitor/lighting/3_41_3,743
TAG_3_41_4,changeImageGroup,F05_1_3_41_4_T,http://192.168.245.3:9898/monitor/lighting/3_41_4,744
TAG_3_42_1,changeImageGroup,F05_1_3_42_1_T,http://192.168.245.3:9898/monitor/lighting/3_42_1,745
TAG_3_42_2,changeImageGroup,F05_1_3_42_2_T,http://192.168.245.3:9898/monitor/lighting/3_42_2,746
TAG_3_42_3,changeImageGroup,F05_1_3_42_3_T,http://192.168.245.3:9898/monitor/lighting/3_42_3,747
TAG_3_42_4,changeImageGroup,F05_1_3_42_4_T,http://192.168.245.3:9898/monitor/lighting/3_42_4,748
TAG_3_43_1,changeImageGroup,F05_1_3_43_1_T,http://192.168.245.3:9898/monitor/lighting/3_43_1,749
TAG_3_43_2,changeImageGroup,F05_1_3_43_2_T,http://192.168.245.3:9898/monitor/lighting/3_43_2,750
TAG_3_43_3,changeImageGroup,F05_1_3_43_3_T,http://192.168.245.3:9898/monitor/lighting/3_43_3,751
TAG_3_43_4,changeImageGroup,F05_1_3_43_4_T,http://192.168.245.3:9898/monitor/lighting/3_43_4,752
TAG_3_44_1,changeImageGroup,F05_1_3_44_1_T,http://192.168.245.3:9898/monitor/lighting/3_44_1,753
TAG_3_44_2,changeImageGroup,F05_1_3_44_2_T,http://192.168.245.3:9898/monitor/lighting/3_44_2,754
TAG_3_44_3,changeImageGroup,F05_1_3_44_3_T,http://192.168.245.3:9898/monitor/lighting/3_44_3,755
TAG_3_44_4,changeImageGroup,untitle_1_3_44_4_T,http://192.168.245.3:9898/monitor/lighting/3_44_4,756
TAG_3_45_1,changeImageGroup,untitle_1_3_45_1_T,http://192.168.245.3:9898/monitor/lighting/3_45_1,757
TAG_3_45_2,changeImageGroup,untitle_1_3_45_2_T,http://192.168.245.3:9898/monitor/lighting/3_45_2,758
TAG_3_45_3,changeImageGroup,untitle_1_3_45_3_T,http://192.168.245.3:9898/monitor/lighting/3_45_3,759
TAG_3_45_4,changeImageGroup,untitle_1_3_45_4_T,http://192.168.245.3:9898/monitor/lighting/3_45_4,760
TAG_3_46_1,changeImageGroup,untitle_1_3_46_1_T,http://192.168.245.3:9898/monitor/lighting/3_46_1,761
TAG_3_46_2,changeImageGroup,untitle_1_3_46_2_T,http://192.168.245.3:9898/monitor/lighting/3_46_2,762
TAG_3_46_3,changeImageGroup,untitle_1_3_46_3_T,http://192.168.245.3:9898/monitor/lighting/3_46_3,763
TAG_3_46_4,changeImageGroup,untitle_1_3_46_4_T,http://192.168.245.3:9898/monitor/lighting/3_46_4,764
TAG_3_47_1,changeImageGroup,untitle_1_3_47_1_T,http://192.168.245.3:9898/monitor/lighting/3_47_1,765
TAG_3_47_2,changeImageGroup,untitle_1_3_47_2_T,http://192.168.245.3:9898/monitor/lighting/3_47_2,766
TAG_3_47_3,changeImageGroup,untitle_1_3_47_3_T,http://192.168.245.3:9898/monitor/lighting/3_47_3,767
TAG_3_47_4,changeImageGroup,untitle_1_3_47_4_T,http://192.168.245.3:9898/monitor/lighting/3_47_4,768
TAG_3_48_1,changeImageGroup,untitle_1_3_48_1_T,http://192.168.245.3:9898/monitor/lighting/3_48_1,769
TAG_3_48_2,changeImageGroup,untitle_1_3_48_2_T,http://192.168.245.3:9898/monitor/lighting/3_48_2,770
TAG_3_48_3,changeImageGroup,untitle_1_3_48_3_T,http://192.168.245.3:9898/monitor/lighting/3_48_3,771
TAG_3_48_4,changeImageGroup,untitle_1_3_48_4_T,http://192.168.245.3:9898/monitor/lighting/3_48_4,772
TAG_3_49_1,changeImageGroup,untitle_1_3_49_1_T,http://192.168.245.3:9898/monitor/lighting/3_49_1,773
TAG_3_49_2,changeImageGroup,untitle_1_3_49_2_T,http://192.168.245.3:9898/monitor/lighting/3_49_2,774
TAG_3_49_3,changeImageGroup,untitle_1_3_49_3_T,http://192.168.245.3:9898/monitor/lighting/3_49_3,775
TAG_3_49_4,changeImageGroup,untitle_1_3_49_4_T,http://192.168.245.3:9898/monitor/lighting/3_49_4,776
TAG_3_5_1,changeImageGroup,F06_1_3_5_1_T,http://192.168.245.3:9898/monitor/lighting/3_5_1,777
TAG_3_5_2,changeImageGroup,F06_1_3_5_2_T,http://192.168.245.3:9898/monitor/lighting/3_5_2,778
TAG_3_5_3,changeImageGroup,F06_1_3_5_3_T,http://192.168.245.3:9898/monitor/lighting/3_5_3,779
TAG_3_5_4,changeImageGroup,F06_1_3_5_4_T,http://192.168.245.3:9898/monitor/lighting/3_5_4,780
TAG_3_50_1,changeImageGroup,untitle_1_3_50_1_T,http://192.168.245.3:9898/monitor/lighting/3_50_1,781
TAG_3_50_2,changeImageGroup,untitle_1_3_50_2_T,http://192.168.245.3:9898/monitor/lighting/3_50_2,782
TAG_3_50_3,changeImageGroup,untitle_1_3_50_3_T,http://192.168.245.3:9898/monitor/lighting/3_50_3,783
TAG_3_50_4,changeImageGroup,untitle_1_3_50_4_T,http://192.168.245.3:9898/monitor/lighting/3_50_4,784
TAG_3_51_1,changeImageGroup,untitle_1_3_51_1_T,http://192.168.245.3:9898/monitor/lighting/3_51_1,785
TAG_3_51_2,changeImageGroup,untitle_1_3_51_2_T,http://192.168.245.3:9898/monitor/lighting/3_51_2,786
TAG_3_51_3,changeImageGroup,untitle_1_3_51_3_T,http://192.168.245.3:9898/monitor/lighting/3_51_3,787
TAG_3_51_4,changeImageGroup,untitle_1_3_51_4_T,http://192.168.245.3:9898/monitor/lighting/3_51_4,788
TAG_3_52_1,changeImageGroup,untitle_1_3_52_1_T,http://192.168.245.3:9898/monitor/lighting/3_52_1,789
TAG_3_52_2,changeImageGroup,untitle_1_3_52_2_T,http://192.168.245.3:9898/monitor/lighting/3_52_2,790
TAG_3_52_3,changeImageGroup,untitle_1_3_52_3_T,http://192.168.245.3:9898/monitor/lighting/3_52_3,791
TAG_3_52_4,changeImageGroup,untitle_1_3_52_4_T,http://192.168.245.3:9898/monitor/lighting/3_52_4,792
TAG_3_53_1,changeImageGroup,untitle_1_3_53_1_T,http://192.168.245.3:9898/monitor/lighting/3_53_1,793
TAG_3_53_2,changeImageGroup,untitle_1_3_53_2_T,http://192.168.245.3:9898/monitor/lighting/3_53_2,794
TAG_3_53_3,changeImageGroup,untitle_1_3_53_3_T,http://192.168.245.3:9898/monitor/lighting/3_53_3,795
TAG_3_53_4,changeImageGroup,untitle_1_3_53_4_T,http://192.168.245.3:9898/monitor/lighting/3_53_4,796
TAG_3_54_1,changeImageGroup,untitle_1_3_54_1_T,http://192.168.245.3:9898/monitor/lighting/3_54_1,797
TAG_3_54_2,changeImageGroup,untitle_1_3_54_2_T,http://192.168.245.3:9898/monitor/lighting/3_54_2,798
TAG_3_54_3,changeImageGroup,untitle_1_3_54_3_T,http://192.168.245.3:9898/monitor/lighting/3_54_3,799
TAG_3_54_4,changeImageGroup,untitle_1_3_54_4_T,http://192.168.245.3:9898/monitor/lighting/3_54_4,800
TAG_3_55_1,changeImageGroup,untitle_1_3_55_1_T,http://192.168.245.3:9898/monitor/lighting/3_55_1,801
TAG_3_55_2,changeImageGroup,untitle_1_3_55_2_T,http://192.168.245.3:9898/monitor/lighting/3_55_2,802
TAG_3_55_3,changeImageGroup,untitle_1_3_55_3_T,http://192.168.245.3:9898/monitor/lighting/3_55_3,803
TAG_3_55_4,changeImageGroup,untitle_1_3_55_4_T,http://192.168.245.3:9898/monitor/lighting/3_55_4,804
TAG_3_56_1,changeImageGroup,untitle_1_3_56_1_T,http://192.168.245.3:9898/monitor/lighting/3_56_1,805
TAG_3_56_2,changeImageGroup,untitle_1_3_56_2_T,http://192.168.245.3:9898/monitor/lighting/3_56_2,806
TAG_3_56_3,changeImageGroup,untitle_1_3_56_3_T,http://192.168.245.3:9898/monitor/lighting/3_56_3,807
TAG_3_56_4,changeImageGroup,untitle_1_3_56_4_T,http://192.168.245.3:9898/monitor/lighting/3_56_4,808
TAG_3_57_1,changeImageGroup,untitle_1_3_57_1_T,http://192.168.245.3:9898/monitor/lighting/3_57_1,809
TAG_3_57_2,changeImageGroup,untitle_1_3_57_2_T,http://192.168.245.3:9898/monitor/lighting/3_57_2,810
TAG_3_57_3,changeImageGroup,untitle_1_3_57_3_T,http://192.168.245.3:9898/monitor/lighting/3_57_3,811
TAG_3_57_4,changeImageGroup,untitle_1_3_57_4_T,http://192.168.245.3:9898/monitor/lighting/3_57_4,812
TAG_3_58_1,changeImageGroup,untitle_1_3_58_1_T,http://192.168.245.3:9898/monitor/lighting/3_58_1,813
TAG_3_58_2,changeImageGroup,untitle_1_3_58_2_T,http://192.168.245.3:9898/monitor/lighting/3_58_2,814
TAG_3_58_3,changeImageGroup,untitle_1_3_58_3_T,http://192.168.245.3:9898/monitor/lighting/3_58_3,815
TAG_3_58_4,changeImageGroup,untitle_1_3_58_4_T,http://192.168.245.3:9898/monitor/lighting/3_58_4,816
TAG_3_59_1,changeImageGroup,untitle_1_3_59_1_T,http://192.168.245.3:9898/monitor/lighting/3_59_1,817
TAG_3_59_2,changeImageGroup,untitle_1_3_59_2_T,http://192.168.245.3:9898/monitor/lighting/3_59_2,818
TAG_3_59_3,changeImageGroup,untitle_1_3_59_3_T,http://192.168.245.3:9898/monitor/lighting/3_59_3,819
TAG_3_59_4,changeImageGroup,untitle_1_3_59_4_T,http://192.168.245.3:9898/monitor/lighting/3_59_4,820
TAG_3_6_1,changeImageGroup,F06_1_3_6_1_T,http://192.168.245.3:9898/monitor/lighting/3_6_1,821
TAG_3_6_2,changeImageGroup,F06_1_3_6_2_T,http://192.168.245.3:9898/monitor/lighting/3_6_2,822
TAG_3_6_3,changeImageGroup,F06_1_3_6_3_T,http://192.168.245.3:9898/monitor/lighting/3_6_3,823
TAG_3_6_4,changeImageGroup,F06_1_3_6_4_T,http://192.168.245.3:9898/monitor/lighting/3_6_4,824
TAG_3_60_1,changeImageGroup,untitle_1_3_60_1_T,http://192.168.245.3:9898/monitor/lighting/3_60_1,825
TAG_3_60_2,changeImageGroup,untitle_1_3_60_2_T,http://192.168.245.3:9898/monitor/lighting/3_60_2,826
TAG_3_60_3,changeImageGroup,untitle_1_3_60_3_T,http://192.168.245.3:9898/monitor/lighting/3_60_3,827
TAG_3_60_4,changeImageGroup,untitle_1_3_60_4_T,http://192.168.245.3:9898/monitor/lighting/3_60_4,828
TAG_3_61_1,changeImageGroup,untitle_1_3_61_1_T,http://192.168.245.3:9898/monitor/lighting/3_61_1,829
TAG_3_61_2,changeImageGroup,untitle_1_3_61_2_T,http://192.168.245.3:9898/monitor/lighting/3_61_2,830
TAG_3_61_3,changeImageGroup,untitle_1_3_61_3_T,http://192.168.245.3:9898/monitor/lighting/3_61_3,831
TAG_3_61_4,changeImageGroup,untitle_1_3_61_4_T,http://192.168.245.3:9898/monitor/lighting/3_61_4,832
TAG_3_62_1,changeImageGroup,untitle_1_3_62_1_T,http://192.168.245.3:9898/monitor/lighting/3_62_1,833
TAG_3_62_2,changeImageGroup,untitle_1_3_62_2_T,http://192.168.245.3:9898/monitor/lighting/3_62_2,834
TAG_3_62_3,changeImageGroup,untitle_1_3_62_3_T,http://192.168.245.3:9898/monitor/lighting/3_62_3,835
TAG_3_62_4,changeImageGroup,untitle_1_3_62_4_T,http://192.168.245.3:9898/monitor/lighting/3_62_4,836
TAG_3_63_1,changeImageGroup,untitle_1_3_63_1_T,http://192.168.245.3:9898/monitor/lighting/3_63_1,837
TAG_3_63_2,changeImageGroup,untitle_1_3_63_2_T,http://192.168.245.3:9898/monitor/lighting/3_63_2,838
TAG_3_63_3,changeImageGroup,untitle_1_3_63_3_T,http://192.168.245.3:9898/monitor/lighting/3_63_3,839
TAG_3_63_4,changeImageGroup,untitle_1_3_63_4_T,http://192.168.245.3:9898/monitor/lighting/3_63_4,840
TAG_3_64_1,changeImageGroup,untitle_1_3_64_1_T,http://192.168.245.3:9898/monitor/lighting/3_64_1,841
TAG_3_64_2,changeImageGroup,untitle_1_3_64_2_T,http://192.168.245.3:9898/monitor/lighting/3_64_2,842
TAG_3_64_3,changeImageGroup,untitle_1_3_64_3_T,http://192.168.245.3:9898/monitor/lighting/3_64_3,843
TAG_3_64_4,changeImageGroup,untitle_1_3_64_4_T,http://192.168.245.3:9898/monitor/lighting/3_64_4,844
TAG_3_65_1,changeImageGroup,untitle_1_3_65_1_T,http://192.168.245.3:9898/monitor/lighting/3_65_1,845
TAG_3_65_2,changeImageGroup,untitle_1_3_65_2_T,http://192.168.245.3:9898/monitor/lighting/3_65_2,846
TAG_3_65_3,changeImageGroup,untitle_1_3_65_3_T,http://192.168.245.3:9898/monitor/lighting/3_65_3,847
TAG_3_65_4,changeImageGroup,untitle_1_3_65_4_T,http://192.168.245.3:9898/monitor/lighting/3_65_4,848
TAG_3_7_1,changeImageGroup,F06_1_3_7_1_T,http://192.168.245.3:9898/monitor/lighting/3_7_1,849
TAG_3_7_2,changeImageGroup,F06_1_3_7_2_T,http://192.168.245.3:9898/monitor/lighting/3_7_2,850
TAG_3_7_3,changeImageGroup,F06_1_3_7_3_T,http://192.168.245.3:9898/monitor/lighting/3_7_3,851
TAG_3_7_4,changeImageGroup,F06_1_3_7_4_T,http://192.168.245.3:9898/monitor/lighting/3_7_4,852
TAG_3_8_1,changeImageGroup,F06_1_3_8_1_T,http://192.168.245.3:9898/monitor/lighting/3_8_1,853
TAG_3_8_2,changeImageGroup,F06_1_3_8_2_T,http://192.168.245.3:9898/monitor/lighting/3_8_2,854
TAG_3_8_3,changeImageGroup,F06_1_3_8_3_T,http://192.168.245.3:9898/monitor/lighting/3_8_3,855
TAG_3_8_4,changeImageGroup,F06_1_3_8_4_T,http://192.168.245.3:9898/monitor/lighting/3_8_4,856
TAG_3_9_1,changeImageGroup,F06_1_3_9_1_T,http://192.168.245.3:9898/monitor/lighting/3_9_1,857
TAG_3_9_2,changeImageGroup,F06_1_3_9_2_T,http://192.168.245.3:9898/monitor/lighting/3_9_2,858
TAG_3_9_3,changeImageGroup,F06_1_3_9_3_T,http://192.168.245.3:9898/monitor/lighting/3_9_3,859
TAG_3_9_4,changeImageGroup,F06_1_3_9_4_T,http://192.168.245.3:9898/monitor/lighting/3_9_4,860
