animateType,name,no,tagAddr,tagID,interval,criteria
changeImage,LV1_CB_hand_Event,450,http://192.168.245.3:9898/monitor/electric/4560_5_134,TAG_4560_5_134,NULL,NULL
NULL,LV1_R_AMP_Event,455,http://192.168.245.3:9898/monitor/electric/4560_5_141,TAG_4560_5_141,NULL,NULL
NULL,LV1_RS_Volt_Event,456,http://192.168.245.3:9898/monitor/electric/4560_5_142,TAG_4560_5_142,NULL,NULL
NULL,LV1_S_AMP_Event,457,http://192.168.245.3:9898/monitor/electric/4560_5_143,TAG_4560_5_143,NULL,NULL
NULL,LV1_ST_Volt_Event,458,http://192.168.245.3:9898/monitor/electric/4560_5_144,TAG_4560_5_144,NULL,NULL
NULL,LV1_T_AMP_Event,459,http://192.168.245.3:9898/monitor/electric/4560_5_145,TAG_4560_5_145,NULL,NULL
NULL,LV1_TR_Volt_Event,460,http://192.168.245.3:9898/monitor/electric/4560_5_146,TAG_4560_5_146,NULL,NULL
changeTextRound_1,LV13_AI_1_VALUE,467,http://192.168.245.3:9898/monitor/electric/4560_2_166,TAG_4560_2_166,NULL,NULL
changeTextRound_1,LV13_AI_2_VALUE,468,http://192.168.245.3:9898/monitor/electric/4560_2_167,TAG_4560_2_167,NULL,NULL
changeTextRound_1,LV13_R_AMP_VALUE,469,http://192.168.245.3:9898/monitor/electric/4560_2_168,TAG_4560_2_168,NULL,NULL
changeTextRound_1,LV13_S_AMP_VALUE,470,http://192.168.245.3:9898/monitor/electric/4560_2_169,TAG_4560_2_169,NULL,NULL
changeTextRound_1,LV13_T_AMP_VALUE,471,http://192.168.245.3:9898/monitor/electric/4560_2_170,TAG_4560_2_170,NULL,NULL
changeTextRound_1,LV13_KWH_VALUE,472,http://192.168.245.3:9898/monitor/electric/4560_2_171,TAG_4560_2_171,NULL,NULL
changeTextRound_1,LV13_PF_VALUE,473,http://192.168.245.3:9898/monitor/electric/4560_2_172,TAG_4560_2_172,NULL,NULL
changeTextRound_1,LV13_RS_Volt_VALUE,474,http://192.168.245.3:9898/monitor/electric/4560_2_173,TAG_4560_2_173,NULL,NULL
changeTextRound_1,LV13_ST_Volt_VALUE,475,http://192.168.245.3:9898/monitor/electric/4560_2_174,TAG_4560_2_174,NULL,NULL
changeTextRound_1,LV13_TR_Volt_VALUE,476,http://192.168.245.3:9898/monitor/electric/4560_2_175,TAG_4560_2_175,NULL,NULL
NULL,LV13_ATS_G,487,http://192.168.245.3:9898/monitor/electric/4560_5_200,TAG_4560_5_200,NULL,NULL
NULL,LV13_ATS_K,488,http://192.168.245.3:9898/monitor/electric/4560_5_201,TAG_4560_5_201,NULL,NULL
changeImage,LV13_CB_STATUS,489,http://192.168.245.3:9898/monitor/electric/4560_5_202,TAG_4560_5_202,NULL,NULL
NULL,LV13_ELD_1,490,http://192.168.245.3:9898/monitor/electric/4560_5_203,TAG_4560_5_203,NULL,NULL
NULL,LV13_ELD_2,491,http://192.168.245.3:9898/monitor/electric/4560_5_204,TAG_4560_5_204,NULL,NULL
NULL,LV13_ELD_3,492,http://192.168.245.3:9898/monitor/electric/4560_5_205,TAG_4560_5_205,NULL,NULL
NULL,LV13_ELD_4,493,http://192.168.245.3:9898/monitor/electric/4560_5_206,TAG_4560_5_206,NULL,NULL
changeImage,LV13_LOCAL_REMOTE,494,http://192.168.245.3:9898/monitor/electric/4560_5_207,TAG_4560_5_207,NULL,NULL
changeImage,LV13_TIE_ACB,495,http://192.168.245.3:9898/monitor/electric/4560_5_210,TAG_4560_5_210,NULL,NULL
changeImage,LV13_CB_alerm_Event,496,http://192.168.245.3:9898/monitor/electric/4560_5_211,TAG_4560_5_211,NULL,NULL
changeImage,LV13_CB_hand_Event,497,http://192.168.245.3:9898/monitor/electric/4560_5_212,TAG_4560_5_212,NULL,NULL
NULL,LV13_R_AMP_Event,502,http://192.168.245.3:9898/monitor/electric/4560_5_219,TAG_4560_5_219,NULL,NULL
NULL,LV13_RS_Volt_Event,503,http://192.168.245.3:9898/monitor/electric/4560_5_220,TAG_4560_5_220,NULL,NULL
NULL,LV13_S_AMP_Event,504,http://192.168.245.3:9898/monitor/electric/4560_5_221,TAG_4560_5_221,NULL,NULL
NULL,LV13_ST_Volt_Event,505,http://192.168.245.3:9898/monitor/electric/4560_5_222,TAG_4560_5_222,NULL,NULL
NULL,LV13_T_AMP_Event,506,http://192.168.245.3:9898/monitor/electric/4560_5_223,TAG_4560_5_223,NULL,NULL
NULL,LV13_TR_Volt_Event,507,http://192.168.245.3:9898/monitor/electric/4560_5_224,TAG_4560_5_224,NULL,NULL
changeTextRound_1,LV14_AI-1_VALUE,514,http://192.168.245.3:9898/monitor/electric/4560_2_185,TAG_4560_2_185,NULL,NULL
